temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
1680,-196.39111,212.87004,243.60783,122.74015,243.6082,122.7403
1690,-198.83084,214.09756,244.33633,122.76315,244.3367,122.76329
1700,-201.27782,215.3253,245.06066,122.78575,245.06103,122.7859
1710,-203.73204,216.55327,245.78088,122.80796,245.78125,122.80811
1720,-206.19343,217.78146,246.49703,122.82979,246.4974,122.82994
1730,-208.66196,219.00986,247.20915,122.85126,247.20952,122.8514
1740,-211.1376,220.23848,247.91729,122.87236,247.91766,122.8725
1750,-213.62029,221.46731,248.62149,122.8931,248.62187,122.89325
1760,-216.11001,222.69634,249.32179,122.9135,249.32217,122.91365
1770,-218.60672,223.92558,250.01825,122.93356,250.01862,122.9337
1780,-221.11037,225.15501,250.71089,122.95328,250.71127,122.95343
1790,-223.62092,226.38464,251.39976,122.97269,251.40014,122.97283
1800,-226.13835,227.61447,252.0849,122.99177,252.08528,122.99192
1810,-228.66261,228.84448,252.76635,123.01054,252.76673,123.01069
1820,-231.19366,230.07468,253.44414,123.02902,253.44453,123.02916
1830,-233.73148,231.30506,254.11833,123.04719,254.11871,123.04734
1840,-236.27602,232.53562,254.78893,123.06507,254.78932,123.06522
1850,-238.82725,233.76636,255.456,123.08267,255.45639,123.08281
1860,-241.38513,234.99727,256.11957,123.09998,256.11995,123.10013
1870,-243.94963,236.22836,256.77967,123.11703,256.78006,123.11718
1880,-246.52071,237.45961,257.43634,123.13381,257.43673,123.13396
1890,-249.09834,238.69103,258.08962,123.15032,258.09,123.15047
1900,-251.68249,239.92262,258.73953,123.16658,258.73992,123.16673
1910,-254.27312,241.15436,259.38612,123.18259,259.38651,123.18274
1920,-256.8702,242.38627,260.02941,123.19835,260.0298,123.1985
1930,-259.4737,243.61833,260.66944,123.21387,260.66984,123.21402
1940,-262.08358,244.85054,261.30625,123.22916,261.30664,123.22931
1950,-264.69981,246.08291,261.93986,123.24421,261.94025,123.24436
1960,-267.32237,247.31543,262.5703,123.25904,262.5707,123.25918
1970,-269.95121,248.54809,263.19761,123.27364,263.19801,123.27379
1980,-272.58631,249.7809,263.82182,123.28803,263.82222,123.28818
1990,-275.22763,251.01385,264.44296,123.3022,264.44335,123.30235
2000,-277.87516,252.24694,265.06105,123.31616,265.06145,123.31631
2010,-280.52885,253.48017,265.67613,123.32992,265.67653,123.33007
2020,-283.18867,254.71354,266.28822,123.34348,266.28862,123.34363
2030,-285.8546,255.94704,266.89736,123.35684,266.89776,123.35699
2040,-288.52661,257.18068,267.50357,123.37,267.50397,123.37015
2050,-291.20466,258.41444,268.10688,123.38298,268.10728,123.38313
2060,-293.88874,259.64834,268.70732,123.39577,268.70772,123.39592
2070,-296.5788,260.88236,269.30491,123.40838,269.30531,123.40852
2080,-299.27482,262.1165,269.89968,123.4208,269.90008,123.42095
2090,-301.97678,263.35077,270.49165,123.43306,270.49206,123.4332
2100,-304.68465,264.58516,271.08086,123.44513,271.08127,123.44528
2110,-307.39839,265.81967,271.66733,123.45704,271.66773,123.45719
2120,-310.11799,267.0543,272.25108,123.46879,272.25148,123.46894
2130,-312.8434,268.28905,272.83214,123.48037,272.83254,123.48052
