temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
1250,-40.365803,31.465993,57.465437,24.712096,57.465521,24.712125
1260,-40.941443,31.713132,57.662361,24.715699,57.662446,24.715729
1270,-41.519045,31.960307,57.857757,24.719219,57.857842,24.719248
1280,-42.098593,32.207516,58.051648,24.722657,58.051733,24.722687
1290,-42.680073,32.45476,58.244056,24.726016,58.244142,24.726046
1300,-43.263469,32.702036,58.435004,24.729299,58.43509,24.729329
1310,-43.848768,32.949345,58.624514,24.732508,58.6246,24.732538
1320,-44.435955,33.196686,58.812607,24.735645,58.812693,24.735675
1330,-45.025016,33.444058,58.999303,24.738712,58.99939,24.738742
1340,-45.615936,33.69146,59.184624,24.741711,59.184711,24.741741
1350,-46.208704,33.938892,59.368589,24.744645,59.368676,24.744674
1360,-46.803304,34.186353,59.551218,24.747514,59.551305,24.747544
1370,-47.399724,34.433842,59.73253,24.750322,59.732617,24.750351
1380,-47.99795,34.681359,59.912543,24.753069,59.91263,24.753099
1390,-48.59797,34.928903,60.091276,24.755758,60.091364,24.755787
1400,-49.199771,35.176474,60.268747,24.758389,60.268835,24.758419
1410,-49.803341,35.424071,60.444973,24.760966,60.445061,24.760995
1420,-50.408667,35.671693,60.619972,24.763488,60.62006,24.763518
1430,-51.015736,35.91934,60.79376,24.765959,60.793849,24.765988
1440,-51.624538,36.167012,60.966354,24.768378,60.966443,24.768408
1450,-52.235059,36.414708,61.137771,24.770748,61.13786,24.770778
1460,-52.847289,36.662427,61.308025,24.77307,61.308114,24.7731
1470,-53.461216,36.910169,61.477133,24.775345,61.477222,24.775375
1480,-54.076828,37.157934,61.645109,24.777574,61.645199,24.777604
1490,-54.694115,37.40572,61.81197,24.779759,61.81206,24.779789
1500,-55.313064,37.653529,61.977729,24.781901,61.977819,24.781931
1510,-55.933666,37.901358,62.1424,24.784001,62.14249,24.78403
1520,-56.555908,38.149209,62.305998,24.786059,62.306088,24.786089
1530,-57.179782,38.397079,62.468537,24.788078,62.468627,24.788108
1540,-57.805276,38.64497,62.63003,24.790058,62.63012,24.790087
1550,-58.432379,38.89288,62.79049,24.792,62.790581,24.792029
1560,-59.061082,39.14081,62.949931,24.793905,62.950022,24.793934
1570,-59.691374,39.388758,63.108365,24.795773,63.108456,24.795803
1580,-60.323246,39.636725,63.265805,24.797607,63.265896,24.797637
1590,-60.956687,39.88471,63.422263,24.799407,63.422354,24.799436
1600,-61.591688,40.132713,63.577751,24.801173,63.577843,24.801202
1610,-62.228239,40.380734,63.732281,24.802906,63.732373,24.802936
1620,-62.866331,40.628771,63.885865,24.804608,63.885958,24.804637
1630,-63.505953,40.876826,64.038515,24.806278,64.038607,24.806308
1640,-64.147098,41.124897,64.190241,24.807919,64.190333,24.807948
1650,-64.789755,41.372984,64.341054,24.809529,64.341147,24.809559
1660,-65.433916,41.621087,64.490966,24.811111,64.491059,24.811141
1670,-66.079571,41.869206,64.639987,24.812665,64.64008,24.812695
1680,-66.726713,42.11734,64.788127,24.814191,64.78822,24.814221
1690,-67.375331,42.36549,64.935397,24.815691,64.935491,24.81572
1700,-68.025418,42.613654,65.081807,24.817164,65.081901,24.817194
