temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
1220,-31.913891,30.867188,51.459901,24.585613,51.459978,24.585643
1230,-32.429495,31.113073,51.660624,24.591313,51.660702,24.591342
1240,-32.947098,31.359014,51.859768,24.596877,51.859846,24.596906
1250,-33.466685,31.60501,52.057356,24.60231,52.057434,24.602339
1260,-33.98824,31.85106,52.253413,24.607616,52.253491,24.607645
1270,-34.511748,32.097162,52.447961,24.612799,52.448039,24.612829
1280,-35.037194,32.343315,52.641023,24.617863,52.641102,24.617893
1290,-35.564564,32.589519,52.832622,24.622812,52.832701,24.622841
1300,-36.093842,32.835771,53.02278,24.627648,53.022859,24.627678
1310,-36.625015,33.082071,53.211516,24.632376,53.211596,24.632405
1320,-37.158068,33.328418,53.398853,24.636998,53.398933,24.637027
1330,-37.692987,33.574811,53.584811,24.641517,53.584891,24.641547
1340,-38.229759,33.821248,53.769409,24.645937,53.769489,24.645967
1350,-38.768371,34.067729,53.952667,24.650261,53.952747,24.650291
1360,-39.308808,34.314253,54.134604,24.654491,54.134685,24.654521
1370,-39.851059,34.560819,54.315239,24.65863,54.31532,24.658659
1380,-40.395109,34.807426,54.49459,24.66268,54.494671,24.66271
1390,-40.940946,35.054072,54.672675,24.666644,54.672757,24.666674
1400,-41.488558,35.300758,54.849512,24.670525,54.849593,24.670555
1410,-42.037932,35.547483,55.025117,24.674325,55.025199,24.674354
1420,-42.589057,35.794244,55.199508,24.678045,55.19959,24.678075
1430,-43.141919,36.041043,55.372701,24.681689,55.372783,24.681718
1440,-43.696507,36.287878,55.544712,24.685257,55.544794,24.685287
1450,-44.252809,36.534748,55.715557,24.688753,55.715639,24.688783
1460,-44.810814,36.781653,55.885251,24.692179,55.885334,24.692208
1470,-45.37051,37.028591,56.053811,24.695535,56.053894,24.695565
1480,-45.931886,37.275563,56.22125,24.698825,56.221333,24.698854
1490,-46.494931,37.522568,56.387583,24.702049,56.387667,24.702078
1500,-47.059634,37.769604,56.552826,24.705209,56.552909,24.705239
1510,-47.625984,38.016672,56.716991,24.708308,56.717075,24.708338
1520,-48.193971,38.26377,56.880093,24.711346,56.880176,24.711376
1530,-48.763583,38.510898,57.042145,24.714326,57.042229,24.714355
1540,-49.33481,38.758056,57.20316,24.717248,57.203244,24.717278
1550,-49.907643,39.005243,57.363152,24.720115,57.363237,24.720144
1560,-50.48207,39.252458,57.522134,24.722927,57.522218,24.722956
1570,-51.058082,39.499702,57.680117,24.725686,57.680202,24.725715
1580,-51.635669,39.746972,57.837114,24.728393,57.8372,24.728423
1590,-52.214821,39.994269,57.993138,24.73105,57.993224,24.73108
1600,-52.795528,40.241593,58.148201,24.733658,58.148286,24.733687
1610,-53.377782,40.488942,58.302313,24.736218,58.302399,24.736247
1620,-53.961572,40.736317,58.455487,24.738731,58.455573,24.73876
1630,-54.546888,40.983717,58.607733,24.741198,58.607819,24.741227
1640,-55.133723,41.231141,58.759063,24.743621,58.75915,24.74365
1650,-55.722067,41.478589,58.909488,24.746,58.909575,24.746029
1660,-56.31191,41.726061,59.059018,24.748336,59.059105,24.748366
1670,-56.903244,41.973556,59.207664,24.750632,59.207751,24.750661
1680,-57.49606,42.221073,59.355437,24.752886,59.355524,24.752916
1690,-58.09035,42.468613,59.502345,24.755101,59.502432,24.755131
1700,-58.686104,42.716175,59.6484,24.757278,59.648487,24.757307
