temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
1400,-140.06599,178.28115,227.39081,122.11842,227.39116,122.11857
1410,-142.34425,179.50251,228.26012,122.15448,228.26047,122.15463
1420,-144.63118,180.72423,229.12353,122.1898,229.12388,122.18995
1430,-146.9267,181.9463,229.98112,122.2244,229.98148,122.22454
1440,-149.23078,183.16872,230.83298,122.25829,230.83334,122.25844
1450,-151.54334,184.39147,231.67918,122.2915,231.67954,122.29165
1460,-153.86434,185.61455,232.51979,122.32405,232.52014,122.3242
1470,-156.19372,186.83795,233.35488,122.35595,233.35523,122.3561
1480,-158.53142,188.06166,234.18452,122.38722,234.18488,122.38736
1490,-160.87739,189.28569,235.00878,122.41787,235.00914,122.41802
1500,-163.23158,190.51002,235.82773,122.44793,235.82809,122.44807
1510,-165.59393,191.73465,236.64144,122.4774,236.6418,122.47755
1520,-167.96439,192.95956,237.44997,122.5063,237.45033,122.50645
1530,-170.34291,194.18477,238.25339,122.53465,238.25375,122.5348
1540,-172.72944,195.41026,239.05175,122.56247,239.05212,122.56261
1550,-175.12393,196.63602,239.84513,122.58975,239.84549,122.5899
1560,-177.52633,197.86205,240.63358,122.61652,240.63394,122.61667
1570,-179.93659,199.08835,241.41715,122.6428,241.41752,122.64294
1580,-182.35466,200.3149,242.19592,122.66858,242.19629,122.66873
1590,-184.78049,201.54172,242.96994,122.69389,242.97031,122.69404
1600,-187.21404,202.76878,243.73926,122.71873,243.73963,122.71888
1610,-189.65526,203.99609,244.50394,122.74312,244.50432,122.74327
1620,-192.1041,205.22364,245.26404,122.76707,245.26441,122.76722
1630,-194.56053,206.45143,246.0196,122.79059,246.01998,122.79074
1640,-197.02448,207.67945,246.77069,122.81369,246.77106,122.81383
1650,-199.49592,208.9077,247.51735,122.83637,247.51772,122.83652
1660,-201.97481,210.13618,248.25963,122.85865,248.26001,122.8588
1670,-204.4611,211.36487,248.99759,122.88054,248.99797,122.88069
1680,-206.95475,212.59379,249.73127,122.90205,249.73165,122.9022
1690,-209.45571,213.82291,250.46073,122.92318,250.4611,122.92333
1700,-211.96395,215.05225,251.186,122.94395,251.18638,122.9441
